pctl,beta_1,se,ci_lo,ci_up
85.7035175879397,0.9775415662635334,0.018035346426643256,0.9421929368186095,1.0128901957084573
86.19597989949749,0.972956822203556,0.017747823699606334,0.9381717269483612,1.0077419174587507
86.68844221105529,0.9680290323819798,0.01743528977654042,0.9338564923599412,1.0022015724040185
87.18090452261306,0.9627670397604658,0.01710098624151746,0.9292497226269767,0.996284356893955
87.67336683417086,0.9571807368472722,0.016748866309535655,0.924353562098706,0.9900079115958385
88.16582914572865,0.9512810086597009,0.016383640489996954,0.9191696633636547,0.9833923539557471
88.65829145728642,0.9450796694234846,0.016010820688180348,0.9136990375117223,0.976460301335247
89.15075376884423,0.9385893930989674,0.015636756819141038,0.9079419128984398,0.9692368732994949
89.64321608040201,0.9318236378404277,0.015268656679829472,0.9018976206556549,0.9617496550252004
90.1356783919598,0.9247965645108052,0.014914575705047223,0.8955645332842165,0.9540285957373938
90.62814070351759,0.9175229493885956,0.01458335881842054,0.8889400913308667,0.9461058074463244
91.12060301507539,0.9100180912167415,0.014284513086849549,0.8820209600298253,0.9380152224036576
91.61306532663318,0.902297712755728,0.014027989449606214,0.874803358658992,0.9297920668524641
92.10552763819095,0.8943778570131742,0.013823857413750203,0.8672835943548067,0.9214721196715416
92.59798994974875,0.8862747783317156,0.013681871210427174,0.859458803518163,0.9130907531452683
93.09045226130654,0.8780048285241207,0.01361095033854054,0.851327856065218,0.9046818009830233
93.58291457286433,0.8695843382504528,0.013618627838594398,0.8428923181679532,0.8962763583329524
94.07537688442211,0.8610294938361438,0.013710546170625518,0.8341573171333442,0.8879016705389434
94.56783919597991,0.8523562097324765,0.013890089883726246,0.8251321338183489,0.8795802856466041
95.06030150753769,0.8435799968207225,0.014158226708773716,0.8158303823865729,0.8713296112548721
95.55276381909547,0.8347158267597631,0.014513586123143175,0.8062697206718822,0.863161932847644
96.04522613065328,0.8257779925731077,0.014952751787393746,0.7964711376000491,0.8550848475461663
96.53768844221105,0.8167799656657283,0.015470701933921737,0.7864579470596875,0.8471019842717691
97.03015075376885,0.8077342494528936,0.01606131387656114,0.7762546527104404,0.8392138461953469
97.52261306532664,0.7986522297733146,0.01671785641415189,0.765885833302865,0.8314186262437643
98.01507537688443,0.7895440222460196,0.017433417603554838,0.7553751516156055,0.8237128928764337
98.50753768844221,0.7804183167164565,0.018201242860797807,0.7447445362354259,0.816092097197487
99.0,0.7712822189192233,0.019014980737088096,0.7340135415078077,0.8085508963306389
