x,beta_1,se,pctl,ci_lo,ci_up
0.605646795937874,0.7181827799954917,0.04208485076038767,60.564679593787396,0.6356979882103888,0.8006675717805947
0.6106386086475211,0.7241147051152694,0.04182299276801554,61.06386086475211,0.6421431455642799,0.806086264666259
0.6156304213571683,0.73353101427326,0.04173332796162988,61.56304213571683,0.651735194513467,0.815326834033053
0.6206222340668154,0.7453273657269763,0.041777268215383676,62.06222340668154,0.6634454246523543,0.8272093068015983
0.6256140467764626,0.7584057029761695,0.04187646764565569,62.56140467764626,0.6763293345909275,0.8404820713614115
0.6306058594861097,0.7717574172717488,0.041940067961621315,63.06058594861097,0.6895563945578089,0.8539584399856888
0.6355976721957569,0.7845358262906705,0.041894027448866784,63.55976721957569,0.7024250413235592,0.8666466112577819
0.640589484905404,0.7961129243380107,0.04170287873833691,64.0589484905404,0.7143767839592292,0.8778490647167922
0.6455812976150512,0.8061166395604842,0.04137844957617068,64.55812976150513,0.725016368655083,0.8872169104658854
0.6505731103246984,0.8144463654895209,0.04097407256547853,65.05731103246984,0.7341386589612523,0.8947540720177894
0.6555649230343455,0.8212662004189051,0.040565986244861706,65.55649230343455,0.7417583283816289,0.9007740724561812
0.6605567357439928,0.8269770031534753,0.04022688426903789,66.05567357439928,0.7481337587759003,0.9058202475310504
0.6655485484536399,0.8321699334476274,0.03999997895521008,66.55485484536399,0.7537714153130555,0.9105684515821992
0.6705403611632871,0.8375654764232441,0.03988345181011452,67.0540361163287,0.7593953472962808,0.9157356055502074
0.6755321738729342,0.8439429578309385,0.03983207435205507,67.55321738729342,0.765873526671389,0.9220123889904881
0.6805239865825814,0.8520661722109515,0.03977546309336445,68.05239865825814,0.7741076970795551,0.9300246473423479
0.6855157992922285,0.862610930340008,0.0396453334460299,68.55157992922285,0.7849075046307081,0.9403143560493079
0.6905076120018757,0.8761000800632845,0.03940149729388416,69.05076120018757,0.7988745644303192,0.9533255956962499
0.6954994247115229,0.8928508927054923,0.0390482295544682,69.54994247115229,0.8163177691186821,0.9693840162923025
0.70049123742117,0.9129386927548591,0.03863621203060392,70.049123742117,0.8372131086758222,0.9886642768338959
0.7054830501308172,0.9361793237860341,0.03824874915092298,70.54830501308173,0.861213152996518,1.01114549457555
