pctl,beta_1,se,B,half
60.39393939393939,1.262664689677263,0.06514631055922634,Betfred,early
61.38383838383839,1.2574850603499128,0.06524658869729005,Betfred,early
62.37373737373737,1.2523052084316055,0.06539859690498409,Betfred,early
63.36363636363637,1.2471251371542982,0.06560198818198076,Betfred,early
64.35353535353535,1.2419448510269322,0.06585630128599242,Betfred,early
65.34343434343434,1.2367643557691794,0.06616096576921722,Betfred,early
66.33333333333333,1.2315836582323032,0.06651530804618547,Betfred,early
67.32323232323232,1.226402766308135,0.06691855836803827,Betfred,early
68.31313131313131,1.2212216888273106,0.06736985856634842,Betfred,early
69.3030303030303,1.2160404354480898,0.06786827042089477,Betfred,early
70.2929292929293,1.2108590165371953,0.06841278450014522,Betfred,early
71.28282828282828,1.2056774430442463,0.06900232932042907,Betfred,early
72.27272727272727,1.2004957263714393,0.06963578066976968,Betfred,early
73.26262626262626,1.195313878240214,0.07031197094504817,Betfred,early
74.25252525252525,1.190131910556685,0.07102969835656261,Betfred,early
75.24242424242425,1.184949835277651,0.07178773586214966,Betfred,early
76.23232323232322,1.179767664278982,0.07258483970384336,Betfred,early
77.22222222222221,1.1745854092281747,0.07341975743351215,Betfred,early
78.2121212121212,1.1694030814628011,0.07429123532990252,Betfred,early
79.2020202020202,1.1642206918765206,0.07519802512777912,Betfred,early
80.1919191919192,1.1590382508142103,0.07613889000000283,Betfred,early
81.18181818181817,1.1538557679776789,0.07711260975491253,Betfred,early
82.17171717171718,1.1486732523432712,0.07811798523362859,Betfred,early
83.16161616161615,1.1434907120925468,0.07915384191412839,Betfred,early
84.15151515151514,1.1383081545570377,0.0802190327503483,Betfred,early
85.14141414141415,1.1331255861779344,0.08131244029430681,Betfred,early
86.13131313131312,1.1279430124813619,0.08243297816652394,Betfred,early
87.12121212121212,1.1227604380697416,0.08357959195411453,Betfred,early
88.1111111111111,1.1175778666295466,0.08475125962627524,Betfred,early
89.1010101010101,1.112395300955593,0.08594699156306308,Betfred,early
90.0909090909091,1.107212742991841,0.0871658302951793,Betfred,early
91.08080808080807,1.1020301938885337,0.08840685004996636,Betfred,early
92.07070707070707,1.096847654075353,0.08966915619227024,Betfred,early
93.06060606060605,1.09166512335017,0.09095188463872937,Betfred,early
94.05050505050505,1.0864826009828619,0.09225420131114481,Betfred,early
95.04040404040404,1.0813000858336002,0.09357530167977132,Betfred,early
96.03030303030302,1.076117576484978,0.09491441043169269,Betfred,early
97.02020202020202,1.0709350713873311,0.09627078128404762,Betfred,early
98.010101010101,1.0657525690166394,0.09764369694794418,Betfred,early
99.0,1.0605700680444445,0.09903246923763084,Betfred,early
1.0,1.4274349855189183,0.19095765600214615,Betfred,late
1.9898989898989898,1.4090173682496991,0.1827472053544567,Betfred,late
2.9797979797979797,1.390607572068175,0.17486089503420776,Betfred,late
3.9696969696969697,1.3722156763011157,0.16734798887269073,Betfred,late
4.959595959595959,1.353855345756054,0.1602611093734625,Betfred,late
5.94949494949495,1.3355433009683808,0.15365328273649353,Betfred,late
6.939393939393939,1.3172987970274064,0.14757465357189323,Betfred,late
7.929292929292929,1.2991431146734231,0.14206899483904134,Betfred,late
8.919191919191919,1.281099067703221,0.137170246139499,Betfred,late
9.909090909090908,1.2631905309059874,0.1328994201227584,Betfred,late
10.898989898989898,1.2454419927832463,0.12926228512913407,Betfred,late
11.888888888888888,1.2278781371951841,0.12624821910983586,Betfred,late
12.878787878787879,1.2105234578322983,0.12383050743864099,Betfred,late
13.868686868686869,1.1934019090483192,0.12196813565342456,Betfred,late
14.85858585858586,1.1765365961215208,0.12060886313866713,Betfred,late
15.848484848484848,1.1599495074518689,0.1196931372050712,Betfred,late
16.838383838383837,1.1436612905668255,0.11915828889837024,Betfred,late
17.82828282828283,1.1276910731159733,0.11894246748503617,Betfred,late
18.818181818181817,1.1120563293008583,0.11898789446935709,Betfred,late
19.80808080808081,1.096772791429402,0.11924319472403876,Betfred,late
20.7979797979798,1.0818544055216823,0.11966473616117573,Betfred,late
21.787878787878785,1.0673133291427477,0.12021704464049617,Betfred,late
22.77777777777778,1.0531599689154283,0.12087244598703727,Betfred,late
23.767676767676768,1.0394030544877044,0.12161012765596287,Betfred,late
24.757575757575758,1.026049745109911,0.12241482141222414,Betfred,late
25.747474747474747,1.013105764430353,0.12327529771478744,Betfred,late
26.737373737373737,1.000575558655638,0.1241828409386416,Betfred,late
27.727272727272727,0.9884624728542777,0.12512984685027667,Betfred,late
28.71717171717172,0.9767689399169294,0.12610865201859459,Betfred,late
29.707070707070706,0.9654966765301081,0.1271106702865061,Betfred,late
30.696969696969695,0.954646880475728,0.12812587546960275,Betfred,late
31.686868686868685,0.9442204236384105,0.12914263420405334,Betfred,late
32.676767676767675,0.9342180352849113,0.130147860973176,Betfred,late
33.666666666666664,0.9246404704722935,0.1311274413880933,Betfred,late
34.65656565656566,0.9154886588382503,0.13206685168849017,Betfred,late
35.64646464646465,0.9067638295209337,0.13295189296969917,Betfred,late
36.63636363636363,0.8984676085372575,0.1337694574615676,Betfred,late
37.62626262626262,0.8906020856068924,0.13450824998234073,Betfred,late
38.61616161616161,0.8831698481312106,0.1351593986660856,Betfred,late
39.60606060606061,0.8761739808083147,0.1357169033578315,Betfred,late
40.5959595959596,0.8696180301718696,0.13617788610301246,Betfred,late
41.58585858585859,0.8635059341668356,0.136542624771221,Betfred,late
42.57575757575757,0.8578419177032685,0.13681436730779492,Betfred,late
43.56565656565656,0.8526303559434429,0.13699893993650175,Betfred,late
44.55555555555556,0.8478756078614625,0.1371041774660001,Betfred,late
45.54545454545455,0.8435818233525341,0.13713921720750152,Betfred,late
46.535353535353536,0.8397527278461546,0.13711370919581833,Betfred,late
47.525252525252526,0.8363913889797243,0.13703700348681694,Betfred,late
48.51515151515151,0.8334999704039469,0.13691737921415528,Betfred,late
49.505050505050505,0.8310794782079841,0.1367613788489582,Betfred,late
50.494949494949495,0.8291295057614125,0.13657330411951243,Betfred,late
51.48484848484849,0.8276479829646114,0.136354917373866,Betfred,late
52.474747474747474,0.8266309359741247,0.1361053746914693,Betfred,late
53.46464646464646,0.8260722634224282,0.1358213964581776,Betfred,late
54.45454545454545,0.8259635349813789,0.13549765966642613,Betfred,late
55.44444444444444,0.8262938178276403,0.13512737631011912,Betfred,late
56.43434343434344,0.8270495361609991,0.13470300605187494,Betfred,late
57.42424242424242,0.8282143684087223,0.13421704034403542,Betfred,late
58.414141414141405,0.829769186129736,0.13366279005506107,Betfred,late
59.4040404040404,0.8316920379218617,0.13303510927482565,Betfred,late
60.39393939393939,0.8339581808459982,0.13233099365846035,Betfred,late
61.38383838383839,0.836540161026795,0.13155000145574663,Betfred,late
62.37373737373737,0.8394079441851984,0.13069445830150156,Betfred,late
63.36363636363637,0.8425290959204592,0.12976942213509157,Betfred,late
64.35353535353535,0.8458690106046434,0.12878240172188066,Betfred,late
65.34343434343434,0.8493911867989419,0.1277428407393931,Betfred,late
66.33333333333333,0.8530575461649902,0.1266613987631313,Betfred,late
67.32323232323232,0.8568287919436366,0.12554907991558084,Betfred,late
68.31313131313131,0.8606648022248328,0.12441627808161558,Betfred,late
69.3030303030303,0.8645250524508599,0.12327182252681256,Betfred,late
70.2929292929293,0.8683690608957636,0.12212211716885042,Betfred,late
71.28282828282828,0.8721568502597193,0.12097046837602156,Betfred,late
72.27272727272727,0.8758494180194509,0.11981668840401927,Betfred,late
73.26262626262626,0.8794092077942465,0.11865704414950567,Betfred,late
74.25252525252525,0.8828005737288539,0.11748459522343514,Betfred,late
75.24242424242425,0.8859902297646831,0.11628993449170157,Betfred,late
76.23232323232322,0.8889476756719888,0.11506231227320309,Betfred,late
77.22222222222221,0.8916455918478999,0.11379109639097237,Betfred,late
78.2121212121212,0.8940601951464608,0.11246749717486171,Betfred,late
79.2020202020202,0.8961715483926586,0.11108647026507587,Betfred,late
80.1919191919192,0.8979638167345996,0.10964869928494798,Betfred,late
81.18181818181817,0.899425464597954,0.10816255165273436,Betfred,late
82.17171717171718,0.9005493877125517,0.10664588911900688,Betfred,late
83.16161616161615,0.9013329754688328,0.10512759500896786,Betfred,late
84.15151515151514,0.9017780997165061,0.10364864925808817,Betfred,late
85.14141414141415,0.9018910270220448,0.10226254133736165,Betfred,late
86.13131313131312,0.901682252337459,0.10103476990001153,Betfred,late
87.12121212121212,0.901166252980772,0.10004115946827316,Betfred,late
88.1111111111111,0.9003611627689656,0.0993647666666209,Betfred,late
89.1010101010101,0.8992883670560288,0.09909129657704069,Betfred,late
90.0909090909091,0.8979720202925017,0.09930323172538526,Betfred,late
91.08080808080807,0.8964384885177992,0.10007326325575076,Betfred,late
92.07070707070707,0.8947157199022726,0.10145798953407802,Betfred,late
93.06060606060605,0.8928325470542824,0.10349302841207543,Betfred,late
94.05050505050505,0.8908179252796604,0.10619052218023703,Betfred,late
95.04040404040404,0.8887001113104216,0.1095394985692874,Betfred,late
96.03030303030302,0.8865057871898809,0.11350887951789067,Betfred,late
97.02020202020202,0.8842591339991476,0.118052381274987,Betfred,late
98.010101010101,0.8819808599215828,0.12311431734562726,Betfred,late
99.0,0.8796871867564434,0.12863540987075062,Betfred,late
1.0,1.2344840771962688,0.15580999324114025,Betsson,early
1.9898989898989898,1.2148774601516161,0.1493205842844535,Betsson,early
2.9797979797979797,1.19527761847833,0.14319256447552595,Betsson,early
3.9696969696969697,1.1756922114001842,0.13747510630765986,Betsson,early
4.959595959595959,1.1561314091871806,0.13221791109996767,Betsson,early
5.94949494949495,1.1366075813908536,0.12746764354818205,Betsson,early
6.939393939393939,1.117134996378217,0.12326410778528371,Betsson,early
7.929292929292929,1.0977295327324366,0.11963647395116593,Betsson,early
8.919191919191919,1.0784084031525156,0.11659999521209195,Betsson,early
9.909090909090908,1.059189891517645,0.11415371766228573,Betsson,early
10.898989898989898,1.0400931037868686,0.1122796253186721,Betsson,early
11.888888888888888,1.0211377333826177,0.1109434604241755,Betsson,early
12.878787878787879,1.0023438416597437,0.11009715711796364,Betsson,early
13.868686868686869,0.9837316539922933,0.10968251897813933,Betsson,early
14.85858585858586,0.9653213719209695,0.10963556173389398,Betsson,early
15.848484848484848,0.9471330016977856,0.10989089120619193,Betsson,early
16.838383838383837,0.9291861994439483,0.11038558409559696,Betsson,early
17.82828282828283,0.911500133005268,0.11106222465586847,Betsson,early
18.818181818181817,0.8940933604497121,0.11187095047980214,Betsson,early
19.80808080808081,0.8769837250073989,0.11277052318800665,Betsson,early
20.7979797979798,0.8601882661073967,0.11372854413923941,Betsson,early
21.787878787878785,0.8437231460213341,0.11472098563561689,Betsson,early
22.77777777777778,0.8276035914841221,0.11573122037879156,Betsson,early
23.767676767676768,0.8118438495298431,0.11674872292614123,Betsson,early
24.757575757575758,0.7964571566587902,0.11776759885283872,Betsson,early
25.747474747474747,0.7814557203423325,0.1187850769016927,Betsson,early
26.737373737373737,0.7668507117776789,0.11980007886612139,Betsson,early
27.727272727272727,0.7526522687264046,0.12081196106846939,Betsson,early
28.71717171717172,0.738869507210998,0.12181949903692106,Betsson,early
29.707070707070706,0.7255105408030973,0.12282016271946768,Betsson,early
30.696969696969695,0.71258250621658,0.1238097036666946,Betsson,early
31.686868686868685,0.7000915939185721,0.12478204948084677,Betsson,early
32.676767676767675,0.6880430824916803,0.125729476569843,Betsson,early
33.666666666666664,0.67644137552091,0.12664301207546846,Betsson,early
34.65656565656566,0.665290039837978,0.12751300151561457,Betsson,early
35.64646464646465,0.6545918440330422,0.12832977109365915,Betsson,early
36.63636363636363,0.6443487962372032,0.12908431273546153,Betsson,early
37.62626262626262,0.6345621802873352,0.12976892486971614,Betsson,early
38.61616161616161,0.6252325895053842,0.13037775144709368,Betsson,early
39.60606060606061,0.6163599574549115,0.1309071742428048,Betsson,early
40.5959595959596,0.607943585175878,0.13135602779230668,Betsson,early
41.58585858585859,0.5999821645417985,0.13172562134043625,Betsson,early
42.57575757575757,0.5924737975287037,0.1320195672005483,Betsson,early
43.56565656565656,0.5854160113299872,0.1322434293807446,Betsson,early
44.55555555555556,0.5788057693925638,0.1324042197547595,Betsson,early
45.54545454545455,0.572639478584975,0.13250978087650772,Betsson,early
46.535353535353536,0.5669129928345336,0.13256810404766303,Betsson,early
47.525252525252526,0.5616216136862151,0.1325866375923464,Betsson,early
48.51515151515151,0.5567600883383123,0.13257164259333823,Betsson,early
49.505050505050505,0.5523226057970368,0.13252765089223115,Betsson,early
50.494949494949495,0.548302791862707,0.13245707265233225,Betsson,early
51.48484848484849,0.5446937037125559,0.13235998853564293,Betsson,early
52.474747474747474,0.5414878248786457,0.13223414555406962,Betsson,early
53.46464646464646,0.5386770614332286,0.13207515753420324,Betsson,early
54.45454545454545,0.5362527401881964,0.13187689286950713,Betsson,early
55.44444444444444,0.534205609689764,0.13163201583346718,Betsson,early
56.43434343434344,0.5325258447452348,0.13133263486918745,Betsson,early
57.42424242424242,0.5312030551564507,0.13097100304185377,Betsson,early
58.414141414141405,0.530226299255482,0.1305402126357944,Betsson,early
59.4040404040404,0.5295841027440302,0.13003482746936676,Betsson,early
60.39393939393939,0.5292644832307942,0.1294514022292903,Betsson,early
61.38383838383839,0.5292549807428296,0.12878884714012986,Betsson,early
62.37373737373737,0.5295426943601846,0.128048607752328,Betsson,early
63.36363636363637,0.5301143249903641,0.12723464286827052,Betsson,early
64.35353535353535,0.5309562241631853,0.12635319811449905,Betsson,early
65.34343434343434,0.5320544485899199,0.12541238798621,Betsson,early
66.33333333333333,0.5333948200964825,0.12442161485815595,Betsson,early
67.32323232323232,0.5349629904111745,0.12339086877900836,Betsson,early
68.31313131313131,0.5367445101659692,0.12232996580353629,Betsson,early
69.3030303030303,0.5387249013590977,0.1212477937631393,Betsson,early
70.2929292929293,0.5408897324279412,0.12015164109075853,Betsson,early
71.28282828282828,0.5432246949972942,0.1190466850215873,Betsson,early
72.27272727272727,0.5457156813005593,0.11793570907726275,Betsson,early
73.26262626262626,0.5483488612219615,0.11681910597781395,Betsson,early
74.25252525252525,0.5511107578776401,0.11569520191243843,Betsson,early
75.24242424242425,0.5539883206432838,0.11456091341849162,Betsson,early
76.23232323232322,0.5569689945461795,0.11341272163536181,Betsson,early
77.22222222222221,0.5600407849702016,0.1122479231023075,Betsson,early
78.2121212121212,0.5631923166729451,0.1110660935170329,Betsson,early
79.2020202020202,0.5664128861842564,0.10987068162462396,Betsson,early
80.1919191919192,0.569692506743444,0.10867063382431615,Betsson,early
81.18181818181817,0.5730219450370865,0.10748193412695231,Betsson,early
82.17171717171718,0.5763927491186404,0.1063289263946179,Betsson,early
83.16161616161615,0.5797972670224638,0.10524526508575133,Betsson,early
84.15151515151514,0.5832286557268149,0.10427431890118227,Betsson,early
85.14141414141415,0.5866808802686825,0.10346883619020891,Betsson,early
86.13131313131312,0.5901487029663914,0.1028896865451801,Betsson,early
87.12121212121212,0.5936276628595565,0.10260354127893499,Betsson,early
88.1111111111111,0.5971140456277322,0.10267946869909429,Betsson,early
89.1010101010101,0.6006048443952112,0.10318460741616307,Betsson,early
90.0909090909091,0.6040977119667601,0.1041793198034806,Betsson,early
91.08080808080807,0.607590905164302,0.10571245241634597,Betsson,early
92.07070707070707,0.6110832220444693,0.10781744490217356,Betsson,early
93.06060606060605,0.6145739328686044,0.11050995318531638,Betsson,early
94.05050505050505,0.6180627057671563,0.11378737746728676,Betsson,early
95.04040404040404,0.6215495280866554,0.11763029622058946,Betsson,early
96.03030303030302,0.6250346244273526,0.12200544496000153,Betsson,early
97.02020202020202,0.6285183723706798,0.12686966266687283,Betsson,early
98.010101010101,0.6320012168559834,0.13217419925208987,Betsson,early
99.0,0.6354835840938032,0.1378688934912304,Betsson,early
1.0,1.6895274266207725,0.17561538879988225,Betsson,late
1.9898989898989898,1.6815581790272174,0.1734181822687984,Betsson,late
2.9797979797979797,1.6735889313300398,0.17122994040781941,Betsson,late
3.9696969696969697,1.6656196832957428,0.16905101182382737,Betsson,late
4.959595959595959,1.657650434583526,0.16688176178082867,Betsson,late
5.94949494949495,1.649681184783837,0.16472257284076286,Betsson,late
6.939393939393939,1.6417119334551917,0.1625738455857822,Betsson,late
7.929292929292929,1.633742680159088,0.1604359994284171,Betsson,late
8.919191919191919,1.6257734244928026,0.15830947351498129,Betsson,late
9.909090909090908,1.6178041661198481,0.15619472772584644,Betsson,late
10.898989898989898,1.609834904797852,0.15409224377403613,Betsson,late
11.888888888888888,1.6018656404036224,0.15200252640116035,Betsson,late
12.878787878787879,1.5938963729551805,0.14992610466723383,Betsson,late
13.868686868686869,1.5859271026305555,0.14786353332856525,Betsson,late
14.85858585858586,1.5779578297831607,0.14581539429582047,Betsson,late
15.848484848484848,1.5699885549536132,0.14378229816265858,Betsson,late
16.838383838383837,1.5620192788778877,0.14176488579408422,Betsson,late
17.82828282828283,1.5540500024917439,0.13976382996287173,Betsson,late
18.818181818181817,1.546080726931416,0.1377798370220694,Betsson,late
19.80808080808081,1.5381114535305997,0.13581364860161277,Betsson,late
20.7979797979798,1.5301421838138196,0.13386604331734522,Betsson,late
21.787878787878785,1.5221729194863165,0.13193783848111423,Betsson,late
22.77777777777778,1.5142036624206465,0.13002989180090488,Betsson,late
23.767676767676768,1.5062344146402158,0.128143103059999,Betsson,late
24.757575757575758,1.498265178300046,0.12627841576371587,Betsson,late
25.747474747474747,1.490295955665076,0.12443681874122374,Betsson,late
26.737373737373737,1.4823267490863712,0.12261934768804902,Betsson,late
27.727272727272727,1.4743575609756168,0.12082708663214405,Betsson,late
28.71717171717172,1.4663883937783175,0.11906116930262493,Betsson,late
29.707070707070706,1.4584192499461266,0.11732278037555259,Betsson,late
30.696969696969695,1.4504501319087497,0.11561315656544416,Betsson,late
31.686868686868685,1.4424810420458702,0.11393358752468742,Betsson,late
32.676767676767675,1.4345119826595332,0.11228541650585985,Betsson,late
33.666666666666664,1.4265429559474228,0.11067004073437814,Betsson,late
34.65656565656566,1.418573963977446,0.10908891143122003,Betsson,late
35.64646464646465,1.4106050086640092,0.10754353341803295,Betsson,late
36.63636363636363,1.4026360917463476,0.1060354642301776,Betsson,late
37.62626262626262,1.394667214769225,0.10456631265759533,Betsson,late
38.61616161616161,1.386698379066285,0.10313773662931518,Betsson,late
39.60606060606061,1.3787295857462882,0.10175144035541993,Betsson,late
40.5959595959596,1.3707608356824115,0.10040917064087668,Betsson,late
41.58585858585859,1.3627921295047467,0.09911271228929303,Betsson,late
42.57575757575757,1.3548234675960698,0.09786388252185063,Betsson,late
43.56565656565656,1.3468548500909066,0.09666452434780516,Betsson,late
44.55555555555556,1.338886276877855,0.09551649883835536,Betsson,late
45.54545454545455,1.330917747605086,0.0944216762755921,Betsson,late
46.535353535353536,1.322949261688874,0.09338192617270308,Betsson,late
47.525252525252526,1.3149808183249831,0.09239910619049185,Betsson,late
48.51515151515151,1.3070124165026664,0.09147505000819266,Betsson,late
49.505050505050505,1.299044055021019,0.09061155424285476,Betsson,late
50.494949494949495,1.2910757325073687,0.08981036455024884,Betsson,late
51.48484848484849,1.283107447437385,0.08907316107998843,Betsson,late
52.474747474747474,1.2751391981565356,0.08840154349672119,Betsson,late
53.46464646464646,1.2671709829025322,0.08779701581589335,Betsson,late
54.45454545454545,1.2592027998283786,0.08726097133460027,Betsson,late
55.44444444444444,1.251234647025643,0.08679467796318902,Betsson,late
56.43434343434344,1.243266522547577,0.08639926427943524,Betsson,late
57.42424242424242,1.2352984244317164,0.08607570663239128,Betsson,late
58.414141414141405,1.2273303507216187,0.08582481761595336,Betsson,late
59.4040404040404,1.2193622994874151,0.08564723621201352,Betsson,late
60.39393939393939,1.2113942688448844,0.08554341986970647,Betsson,late
61.38383838383839,1.2034262569727903,0.08551363874155263,Betsson,late
62.37373737373737,1.195458262128264,0.08555797224092829,Betsson,late
63.36363636363637,1.1874902826600542,0.0856763080207436,Betsson,late
64.35353535353535,1.1795223170195097,0.08586834340359405,Betsson,late
65.34343434343434,1.171554363769213,0.08613358922248716,Betsson,late
66.33333333333333,1.1635864215892133,0.08647137596216684,Betsson,late
67.32323232323232,1.1556184892808807,0.08688086202753079,Betsson,late
68.31313131313131,1.1476505657684153,0.08736104391068493,Betsson,late
69.3030303030303,1.1396826500981196,0.08791076798416139,Betsson,late
70.2929292929293,1.131714741435561,0.0885287436162985,Betsson,late
71.28282828282828,1.1237468390607996,0.08921355728642272,Betsson,late
72.27272727272727,1.1157789423618834,0.08996368737212186,Betsson,late
73.26262626262626,1.1078110508268448,0.09077751928765088,Betsson,late
74.25252525252525,1.099843164034455,0.09165336066986157,Betsson,late
75.24242424242425,1.0918752816440012,0.09258945633408928,Betsson,late
76.23232323232322,1.083907403384377,0.09358400275502808,Betsson,late
77.22222222222221,1.0759395290427667,0.09463516186460812,Betsson,late
78.2121212121212,1.0679716584532142,0.09574107399818124,Betsson,late
79.2020202020202,1.0600037914853513,0.09689986986006452,Betsson,late
80.1919191919192,1.05203592803355,0.09810968141811013,Betsson,late
81.18181818181817,1.0440680680067516,0.09936865167320653,Betsson,late
82.17171717171718,1.0361002113191877,0.10067494328253285,Betsson,late
83.16161616161615,1.0281323578821933,0.10202674604434751,Betsson,late
84.15151515151514,1.0201645075972754,0.10342228327672719,Betsson,late
85.14141414141415,1.0121966603505634,0.10485981714283207,Betsson,late
86.13131313131312,1.0042288160087391,0.10633765299099997,Betsson,late
87.12121212121212,0.9962609744164934,0.10785414278943722,Betsson,late
88.1111111111111,0.9882931353955335,0.1094076877427634,Betsson,late
89.1010101010101,0.9803252987451114,0.11099674018153949,Betsson,late
90.0909090909091,0.9723574642440238,0.11261980481657674,Betsson,late
91.08080808080807,0.9643896316539814,0.1142754394477377,Betsson,late
92.07070707070707,0.9564218007242331,0.11596225521257252,Betsson,late
93.06060606060605,0.9484539711972901,0.11767891645396626,Betsson,late
94.05050505050505,0.9404861428155816,0.11942414027849516,Betsson,late
95.04040404040404,0.9325183153288501,0.121196695868878,Betsson,late
96.03030303030302,0.9245504885020948,0.12299540360523568,Betsson,late
97.02020202020202,0.9165826621238582,0.12481913404127769,Betsson,late
98.010101010101,0.9086148360146646,0.12666680677344144,Betsson,late
99.0,0.9006470100354209,0.1285373892338,Betsson,late
1.0,1.2408680237625784,0.15226321869939607,NordicBet,early
1.9898989898989898,1.2256025491052642,0.14649942228543963,NordicBet,early
2.9797979797979797,1.2103408478330204,0.14104037799827726,NordicBet,early
3.9696969696969697,1.1950872057405553,0.13592352023425758,NordicBet,early
4.959595959595959,1.1798473835484113,0.1311863352794933,NordicBet,early
5.94949494949495,1.1646284869487358,0.12686382594381065,NordicBet,early
6.939393939393939,1.1494388388187657,0.12298589261901803,NordicBet,early
7.929292929292929,1.1342878538833143,0.11957482634069097,NordicBet,early
8.919191919191919,1.1191859161323714,0.11664316857610472,NordicBet,early
9.909090909090908,1.1041442593144102,0.11419221385112627,NordicBet,early
10.898989898989898,1.0891748508298624,0.11221139341269272,NordicBet,early
11.888888888888888,1.0742902793431974,0.1106786743744568,NordicBet,early
12.878787878787879,1.0595036464171739,0.10956195665588132,NordicBet,early
13.868686868686869,1.0448284624495994,0.1088212887315636,NordicBet,early
14.85858585858586,1.0302785471624167,0.1084115988024425,NordicBet,early
15.848484848484848,1.0158679348560937,0.10828558326985191,NordicBet,early
16.838383838383837,1.0016107846002515,0.10839641585196116,NordicBet,early
17.82828282828283,0.9875212954854055,0.108700019730326,NordicBet,early
18.818181818181817,0.9736136270118586,0.10915675046636714,NordicBet,early
19.80808080808081,0.9599018246413844,0.10973243968733658,NordicBet,early
20.7979797979798,0.9463997504865597,0.11039883021536423,NordicBet,early
21.787878787878785,0.9331210190628495,0.1111334862563405,NordicBet,early
22.77777777777778,0.9200789379808392,0.1119192901015501,NordicBet,early
23.767676767676768,0.9072864534115779,0.11274364603676047,NordicBet,early
24.757575757575758,0.8947561001177804,0.11359750946432477,NordicBet,early
25.747474747474747,0.8824999558086779,0.11447434957480586,NordicBet,early
26.737373737373737,0.8705295995472858,0.11536914015775478,NordicBet,early
27.727272727272727,0.858856073916698,0.1162774566817355,NordicBet,early
28.71717171717172,0.8474898506367459,0.11719473920905202,NordicBet,early
29.707070707070706,0.8364407993148574,0.1181157605628187,NordicBet,early
30.696969696969695,0.825718159015142,0.11903431827216521,NordicBet,early
31.686868686868685,0.8153305123376293,0.11994314842484236,NordicBet,early
32.676767676767675,0.8052857617150693,0.1208340411311174,NordicBet,early
33.666666666666664,0.7955911076574266,0.12169812226278497,NordicBet,early
34.65656565656566,0.7862530287036569,0.12252625552985542,NordicBet,early
35.64646464646465,0.777277262875864,0.12330951329382031,NordicBet,early
36.63636363636363,0.7686687904718825,0.12403966369406007,NordicBet,early
37.62626262626262,0.7604318180774494,0.12470962509533837,NordicBet,early
38.61616161616161,0.7525697637275438,0.12531384565730536,NordicBet,early
39.60606060606061,0.7450852431973255,0.12584857498954283,NordicBet,early
40.5959595959596,0.7379800574548077,0.1263120054590833,NordicBet,early
41.58585858585859,0.7312551813589254,0.12670427198137207,NordicBet,early
42.57575757575757,0.7249107537367426,0.1270273104319797,NordicBet,early
43.56565656565656,0.7189460690209162,0.12728458566302808,NordicBet,early
44.55555555555556,0.7133595706720012,0.1274807100382989,NordicBet,early
45.54545454545455,0.7081488466486567,0.1276209819367257,NordicBet,early
46.535353535353536,0.7033106272212619,0.12771088028572591,NordicBet,early
47.525252525252526,0.6988407854494503,0.12775555531159502,NordicBet,early
48.51515151515151,0.6947343406616383,0.12775935681125883,NordicBet,early
49.505050505050505,0.6909854652833898,0.12772543899437405,NordicBet,early
50.494949494949495,0.6875874953611288,0.127655475235549,NordicBet,early
51.48484848484849,0.6845329451179292,0.1275495072145648,NordicBet,early
52.474747474747474,0.6818135258586931,0.12740594162333144,NordicBet,early
53.46464646464646,0.6794201695129678,0.12722169495337715,NordicBet,early
54.45454545454545,0.6773430570651887,0.12699247412989906,NordicBet,early
55.44444444444444,0.6755716520748177,0.12671316922299608,NordicBet,early
56.43434343434344,0.674094739432731,0.12637832525043002,NordicBet,early
57.42424242424242,0.6729004694367462,0.1259826539515536,NordicBet,early
58.414141414141405,0.6719764071989273,0.1255215437110559,NordicBet,early
59.4040404040404,0.6713095873213697,0.12499152650747683,NordicBet,early
60.39393939393939,0.6708865736967851,0.12439066452391674,NordicBet,early
61.38383838383839,0.6706935242067507,0.12371882538959682,NordicBet,early
62.37373737373737,0.6707162600053334,0.12297782337678914,NordicBet,early
63.36363636363637,0.6709403389904307,0.12217141374756536,NordicBet,early
64.35353535353535,0.6713511329811728,0.12130513837494876,NordicBet,early
65.34343434343434,0.6719339080384711,0.12038603232569856,NordicBet,early
66.33333333333333,0.6726739072889664,0.11942221281262232,NordicBet,early
67.32323232323232,0.6735564355416493,0.11842238319921751,NordicBet,early
68.31313131313131,0.6745669449226197,0.11739529477852585,NordicBet,early
69.3030303030303,0.675691120698148,0.11634921687198976,NordicBet,early
70.2929292929293,0.6769149664105942,0.11529147032087478,NordicBet,early
71.28282828282828,0.6782248874167751,0.11422807966103686,NordicBet,early
72.27272727272727,0.6796077718950109,0.11316359447366765,NordicBet,early
73.26262626262626,0.6810510683758344,0.11210112041519202,NordicBet,early
74.25252525252525,0.682542858852641,0.11104258574783728,NordicBet,early
75.24242424242425,0.6840719265430097,0.10998925097173584,NordicBet,early
76.23232323232322,0.6856278173985093,0.1089424489924796,NordicBet,early
77.22222222222221,0.687200894500577,0.10790452281745154,NordicBet,early
78.2121212121212,0.6887823845320714,0.10687990840463911,NordicBet,early
79.2020202020202,0.6903644155776292,0.10587629270390073,NordicBet,early
80.1919191919192,0.6919400455800759,0.10490576115841081,NordicBet,early
81.18181818181817,0.6935032808637932,0.10398583458924981,NordicBet,early
82.17171717171718,0.6950490842278214,0.10314028232870198,NordicBet,early
83.16161616161615,0.6965733722098068,0.10239958777540659,NordicBet,early
