hours,beta_1,se,k
3.9344573284457165,0.8686853134388919,0.03156056734647646,6
3.754935486052579,0.8629825385630834,0.03145033897594849,6
3.5836048856035885,0.8576145712637011,0.03133052379056135,6
3.420091776229811,0.8525642289353614,0.03120681887005769,6
3.2640394606071763,0.8478143289726804,0.03108479263678841,6
3.1151075168355074,0.8433476887702742,0.030969730350987504,6
2.972971055821725,0.8391471257227594,0.030866486824855797,6
2.837320012547243,0.8351954572247522,0.030779349069518513,6
2.707858469673521,0.8314755006708688,0.03071191269468285,6
2.584304012010185,0.8279700734557255,0.030666976549733917,6
2.4663871104375543,0.8246619929739389,0.030646460216228508,6
2.3538505339396325,0.8215340766201248,0.030651348482796666,6
2.2464487884649014,0.8185691417888996,0.030681665887575885,6
2.1439475813908464,0.81575000587488,0.030736482929227617,6
2.0461233104239414,0.813059486272682,0.030813953835464116,6
1.9527625758201776,0.8104804003769219,0.030911384092687965,6
1.8636617148620307,0.8079976114692999,0.0310254141140546,6
1.7786263575763646,0.8056067063881174,0.03115275247259438,6
1.6974710027240996,0.8033067734551177,0.03129042668581962,6
1.6200186131366536,0.8010969029488195,0.03143572584729153,6
1.5461002295164263,0.7989761851477405,0.03158619659671616,6
1.475554601858827,0.796943710330399,0.031739636269754935,6
1.4082278376918318,0.7949985687753133,0.03189408397123935,6
1.3439730663656908,0.7931398507610016,0.032047810256096834,6
1.2826501186604633,0.7913666465659819,0.03219930598306854,6
1.2241252210124645,0.7896780464687724,0.032347270794139044,6
1.1682707036925677,0.7880731407478909,0.032490601571752965,6
1.1149647222997874,0.7865510196818566,0.032628381138313935,6
1.064090991962576,0.7851107735491866,0.032759867388496296,6
1.0155385336680216,0.7837514926283995,0.032884482983868105,6
0.9692014321655565,0.7824722671980138,0.03300180568995347,6
0.9249786049170616,0.7812721875365466,0.03311155939660715,6
0.8827735815893477,0.7801503439225174,0.03321360583182614,6
0.8424942936079693,0.7791058266344437,0.03330793695534358,6
0.8040528733133044,0.7781377259508436,0.033394668000150625,6
0.7673654622807583,0.7772451321502356,0.03347403111626325,6
0.7323520283869599,0.7764271355111375,0.0335463695605798,6
