hours,beta_1,se_cluster,se_boot,se_lmer_model,boot_mean,boot_p025,boot_p975,ratio_boot_cluster,bias
0.2143278031598454,0.7736947053167147,0.0939355767355109,0.09338652529721604,0.0352027278672677,0.7692119470328659,0.6132389928197197,0.9434743693466515,0.9941550213734165,-0.004482758283848809
0.200099036070721,0.7770066006218939,0.0947749587079955,0.09313040415899254,0.0357478171285426,0.7726220186122366,0.6160906768214435,0.9462772501097152,0.9826477946134498,-0.004384582009657301
0.1868148865715298,0.7805034747936483,0.0957293593192077,0.09297075981451722,0.0363246676973129,0.7762247185809712,0.6184873674936863,0.9494238576753816,0.9711833493474872,-0.004278756212677148
0.1744126435091819,0.7841802151868426,0.0968021068836438,0.0929151268283011,0.0369331805744502,0.780014722868184,0.620816540130943,0.9531260444678262,0.9598461213244578,-0.004165492318658592
0.1628337589906866,0.7880317091563417,0.0979958588133234,0.09297062520629697,0.0375731520284067,0.7839867074029913,0.6232057131309267,0.9585941758449531,0.9487199391088635,-0.00404500175335043
0.1520235719931688,0.79205284405701,0.0993125921015433,0.0931438629504734,0.0382442811641597,0.788135348114508,0.6257486098620088,0.9644573515174297,0.9378857300918838,-0.003917495942502014
0.1419310503228268,0.7962385072437126,0.1007536065336059,0.09344084314732995,0.0389461779928614,0.7924553209318502,0.6284405973922639,0.9728371689382223,0.9274193387426105,-0.003783186311862363
0.1325085497046866,0.800583586071314,0.1023195399609513,0.09386687930635683,0.0396783717878135,0.7969413017841327,0.6312770427897656,0.9818507035457358,0.9173895752676341,-0.0036422842871812744
0.1237115888658751,0.8050829678946786,0.1040103944818881,0.09442652253248109,0.040440319531022,0.8015879666004712,0.6342533131225879,0.9903774763745943,0.9078565945533846,-0.0034950012942074338
0.1154986395506374,0.8097315400686715,0.1058255719824268,0.09512350370070721,0.0412314142780682,0.8063899913099801,0.6375583966110936,0.9960866608804112,0.8988706785965045,-0.003341548758691415
0.1078309304758091,0.8145241899481573,0.1077639172260485,0.09596069311893313,0.0420509932954049,0.8113420518417759,0.6417967793691906,1.002199071823778,0.8904714638169972,-0.0031821381063814602
0.1006722643012691,0.8194558048880005,0.1098237665486384,0.09694007926887721,0.0428983458516911,0.8164388241249747,0.6445459883456818,1.0085497220813928,0.8826876214079281,-0.0030169807630258116
0.0939888467513341,0.8245212722430657,0.1120030002078446,0.09806276718713232,0.0437727205719098,0.8216749840886899,0.6474287020545968,1.0150607919699677,0.8755369678058328,-0.00284628815437582
0.0877491270804207,0.8297154793682182,0.1142990965376526,0.09932899598845958,0.0446733322886023,0.8270452076620386,0.6504398211309398,1.0217261540793654,0.8690269564443884,-0.0026702717061796166
0.0819236491298531,0.835033313618322,0.1167091862448199,0.10073817404426155,0.0455993683477639,0.8325441707741342,0.6535742462097149,1.0285396809994498,0.8631554831763106,-0.002489142844187775
0.0764849122726919,0.8404696623482424,0.1192301054267793,0.10228892950094204,0.0465499943472505,0.8381665493540941,0.6568268779259272,1.035495245320084,0.8579119269818892,-0.0023031129941483153
0.0714072415901412,0.8460194129128434,0.1218584461638751,0.1039791732207243,0.0475243593026906,0.843907019331033,0.6601926169145802,1.045959683137767,0.8532783446203903,-0.002112393581810479
0.0666666666666666,0.8516774526669904,0.1245906038186491,0.1058061708844928,0.0485216002498604,0.8497602566340656,0.663666363810679,1.05830400610256,0.8492307416577061,-0.0019171960329247284
